atom_id,umap1,umap2,S_avg,c_label
4525,-2.8401473,1.8853445,-5.752,1
4526,3.0198672,2.5596752,-5.664,1
4527,-2.771239,1.9064223,-5.864,1
4528,-0.44551805,5.4534383,-5.649,1
4529,2.467251,1.1931864,-5.807,1
4530,-1.6506643,2.8595924,-5.699,1
4531,-0.8492341,2.104101,-5.452,0
4532,-1.1497186,-0.83791333,-5.405,0
4533,0.25862023,0.4590941,-5.273,0
4534,-0.52148837,4.6104536,-5.18,0
4535,-1.1598872,1.8675996,-5.253,0
4536,-0.6060986,0.6497742,-5.202,0
4537,-1.1033258,1.5468056,-5.082,0
4538,-1.0900878,0.94579464,-4.997,0
4539,-0.15683164,3.448699,-4.991,0
4540,-0.46638897,4.3892455,-5.026,0
4541,-0.8520658,1.2587161,-5.033,0
4542,0.5898822,-0.16244195,-5.127,0
4543,-0.7275487,3.3499587,-5.189,0
4544,-0.15068033,4.462729,-5.185,0
4545,-1.3233867,2.4718504,-5.34,0
4546,-0.04357891,-0.5461138,-5.375,0
4547,-2.25065,1.7405297,-5.417,0
4548,-1.4675014,3.5869262,-5.309,0
4549,-2.4132314,-0.6193844,-5.256,0
4550,-0.5944953,-0.73805416,-5.272,0
4551,-2.0056932,2.5968134,-5.097,0
4552,0.84699446,0.4757305,-5.043,0
4553,-2.1659079,1.5431532,-5.072,0
4554,-0.6739908,3.659197,-5.156,0
4555,-1.1665587,3.6798167,-5.08,0
4556,-0.40691465,4.0294614,-5.128,0
4557,-1.9323673,1.7682604,-5.142,0
4558,-0.27165264,-0.17003785,-5.161,0
4559,-2.0862916,-0.8176032,-5.058,0
4560,-1.1216395,4.523987,-5.176,0
4561,0.26411477,1.898795,-5.126,0
4562,-0.5736715,4.6232867,-5.148,0
4563,-0.640057,0.9561386,-5.049,0
4564,-2.5832362,-0.32437444,-5.145,0
4565,0.16848753,3.1819022,-5.112,0
4566,-0.9280726,1.0420411,-5.157,0
4567,-0.6770204,4.526195,-5.174,0
4568,-1.4658701,1.0347644,-5.124,0
4569,-0.5262365,-0.9192769,-5.077,0
4570,-0.8019668,3.9721544,-5.151,0
4571,0.04000357,-0.71368605,-5.197,0
4572,-1.9974111,0.29280707,-5.115,0
4573,-0.05633308,1.1404344,-5.088,0
4574,-2.0553331,2.9518383,-5.077,0
4575,-0.21228914,1.3043904,-5.077,0
4576,-2.2221463,0.6841948,-5.1,0
4577,-3.0864542,0.38122544,-5.216,0
4578,-2.4668744,-0.45433894,-5.201,0
4579,-2.4254558,-0.50574875,-5.236,0
4580,-0.8904656,1.410479,-5.159,0
4581,0.06858398,3.7351227,-5.105,0
4582,-0.0966612,3.9325411,-5.123,0
4583,-1.323741,3.6458242,-5.111,0
4584,-2.3166907,0.09062424,-5.149,0
4585,0.090500265,0.5921079,-5.083,0
4586,-0.55553526,3.6132014,-5.01,0
4587,-2.5929096,0.034305297,-4.998,0
4588,-1.3217634,1.7062671,-5.082,0
4589,-2.4315195,-0.65762514,-5.128,0
4590,-1.7040828,-1.2016188,-5.201,0
4591,-1.4657823,3.349032,-5.139,0
4592,-0.3827716,1.2168432,-5.122,0
4593,-0.74179626,4.0713716,-5.084,0
4594,0.19767553,5.070819,-5.095,0
4595,-0.9481488,5.400421,-5.129,0
4596,0.12702525,3.5159914,-5.05,0
4597,-3.4191902,0.15566711,-5.048,0
4598,-2.456145,-1.1557213,-5.044,0
4599,-0.73295105,2.3444889,-5.192,0
4600,-1.9611363,-1.1745253,-5.315,0
4601,-0.19183427,3.652484,-5.331,0
4602,-0.6976009,-1.0342288,-5.282,0
4603,-1.988261,3.2519286,-5.238,0
4604,0.48330557,2.8800015,-5.238,0
4605,-1.3298507,3.5758302,-5.153,0
4606,0.6547527,2.0853398,-5.124,0
4607,-0.85579616,1.1618836,-5.115,0
4608,-2.667945,-0.4065143,-5.168,0
4609,-2.1030712,-0.115335986,-5.251,0
4610,-2.1661966,0.07229116,-5.257,0
4611,-1.7168461,3.253232,-5.275,0
4612,-1.0604197,-0.4239701,-5.183,0
4613,-1.2300622,2.6664553,-5.219,0
4614,-0.20528549,1.9374384,-5.234,0
4615,-0.41777065,4.2770915,-5.241,0
4616,-1.366135,3.9171617,-5.222,0
4617,-0.25276843,4.7141457,-5.245,0
4618,-1.8937136,2.802331,-5.276,0
4619,-1.1202861,0.59455043,-5.21,0
4620,-0.57659656,-0.4830514,-5.118,0
4621,-2.7376013,0.2191979,-5.107,0
4622,-1.0304635,1.4519966,-5.062,0
4623,-0.6935035,-0.68513566,-5.023,0
4624,-1.8332479,3.3042407,-5.039,0
4625,-2.320132,2.8658404,-5.072,0
4626,0.3846526,3.1854854,-5.144,0
4627,-0.82194835,4.405535,-5.116,0
4628,0.043486554,-0.30846673,-5.164,0
4629,-1.995707,-1.146177,-5.104,0
4630,-0.44849038,0.5065854,-5.134,0
4631,-0.24507482,3.3857987,-5.12,0
4632,-0.091930255,0.08775897,-5.123,0
4633,-0.1508318,0.32265466,-5.063,0
4634,-0.7697957,3.6116588,-5.141,0
4635,-0.4713409,2.236902,-4.985,0
4636,-2.0076432,2.5291884,-4.948,0
4637,-1.5695392,-0.061795667,-4.907,0
4638,-1.5785884,1.9567751,-4.877,0
4639,0.16167767,1.1746666,-4.866,0
4640,-1.5966821,2.2202864,-4.818,0
4641,-1.3607991,1.572956,-4.8,0
4642,-0.11851939,2.2473814,-4.809,0
4643,-1.2703451,1.3479114,-4.833,0
4644,-0.34456268,4.1448817,-4.878,0
4645,-1.2190328,0.76147616,-4.952,0
4646,-1.4144222,-0.8922267,-4.966,0
4647,-1.9982027,3.1941829,-4.948,0
4648,-1.2188921,2.1322625,-4.983,0
4649,-0.15374544,1.2033572,-4.953,0
4650,-2.3036945,-0.7205702,-4.985,0
4651,-1.4053634,3.0261598,-5.301,0
4652,0.2916158,-0.37961364,-5.42,0
4653,-0.63193583,0.8160639,-5.398,0
4654,0.52410245,0.61379325,-5.407,0
4655,-0.541804,3.4586303,-5.227,0
4656,-0.8683063,-0.29511425,-5.233,0
4657,-1.7767452,-0.830882,-5.124,0
4658,-0.8083088,0.44801667,-5.079,0
4659,-1.6563278,2.178172,-5.139,0
4660,2.3921783,1.8875239,-5.103,0
4661,-1.4645628,0.46308154,-5.106,0
4662,-2.6309752,0.3796398,-5.083,0
4663,0.43507436,0.648733,-5.174,0
4664,-1.8775455,-1.2337211,-5.198,0
4665,-1.639381,3.5591016,-5.248,0
4666,0.014777306,3.5169122,-5.181,0
4667,-0.43678802,1.4289961,-5.297,0
4668,0.60416365,-0.25236267,-5.339,0
4669,-1.3083754,3.1212926,-5.408,0
4670,-0.58603644,4.9376793,-5.46,0
4671,-0.49839744,4.6848707,-5.573,0
4672,-0.16944924,3.9601839,-5.477,0
4673,-0.73488873,0.5009072,-5.518,0
4674,0.5060255,-0.034930736,-5.453,0
4675,-1.7171742,-0.31065455,-5.559,0
4676,-0.26290715,4.1025386,-5.682,0
4677,1.0926259,1.1102494,-5.652,0
4678,-0.8693535,3.4838943,-5.55,0
4679,2.0760853,1.4814017,-5.688,1
4680,2.3504043,1.548169,-5.583,0
4681,2.2592046,1.4792264,-5.754,1
4682,2.260652,1.479989,-5.68,0
4683,-0.5666435,3.3618567,-5.522,0
4684,-1.7987733,-0.23905414,-5.286,0
4685,-0.6602185,3.4814985,-5.269,0
4686,-2.0309722,-0.08493161,-5.162,0
4687,-1.420893,3.9522226,-5.222,0
4688,-3.0557032,-0.15366031,-5.308,0
4689,-2.1662755,-0.26040414,-5.344,0
4690,-1.441768,3.7061803,-5.413,0
4691,-2.5976005,0.68364066,-5.435,0
4692,-2.9376168,1.6995217,-5.388,0
4693,-3.0782518,0.8957934,-5.344,0
4694,-0.6406562,-0.12478051,-5.313,0
4695,-1.9438046,-0.57099223,-5.293,0
4696,-0.75588644,2.0578642,-5.115,0
4697,-1.3058414,1.6509432,-5.176,0
4698,-2.464858,1.7997823,-5.223,0
4699,-2.8569498,0.56897026,-5.176,0
4700,-0.032921556,3.8672197,-5.198,0
4701,-1.7094384,0.31772557,-5.221,0
4702,-2.4527917,-0.2531402,-5.271,0
4703,-2.8803558,0.47831106,-5.241,0
4704,-0.09914955,4.9933014,-5.182,0
4705,0.85161906,0.060919862,-5.257,0
4706,-0.72352123,-0.8353335,-5.299,0
4707,-2.4405963,1.451872,-5.209,0
4708,-2.0534458,-0.14501162,-5.169,0
4709,-0.6936775,5.050429,-5.25,0
4710,-0.093284376,5.6626925,-5.306,0
4711,-1.1407726,3.7851267,-5.356,0
4712,-0.9966087,-1.0263081,-5.278,0
4713,-1.7734889,1.7946734,-5.288,0
4714,-1.0987332,-0.25179777,-5.266,0
4715,-0.79422545,3.9340827,-5.312,0
4716,0.20892134,0.80274874,-5.336,0
4717,-2.5024028,0.33055097,-5.223,0
4718,-0.20737791,0.53521603,-5.207,0
4719,0.5764069,0.7667437,-5.173,0
4720,-1.133156,3.8989608,-5.237,0
4721,-1.068298,-0.5256342,-5.201,0
4722,-2.998715,0.48163348,-5.209,0
4723,-1.0347248,4.9434304,-5.312,0
4724,-1.0055857,-0.7780101,-5.313,0
4725,-0.69301444,5.0787196,-5.206,0
4726,-1.4354653,3.9481316,-5.327,0
4727,-2.1182413,0.13057439,-5.224,0
4728,-0.19699103,6.0973396,-5.297,0
4729,-3.013211,-0.020947266,-5.308,0
4730,0.3532121,0.72172654,-5.344,0
4731,-0.28666675,-0.84873575,-5.283,0
4732,-1.2338377,4.0615745,-5.268,0
4733,-0.19193606,2.0835288,-5.279,0
4734,-1.8646365,2.9644165,-5.255,0
4735,-1.9601247,-1.1055146,-5.265,0
4736,-1.8292495,2.7041972,-5.389,0
4737,0.45338324,-0.16167553,-5.282,0
4738,-2.5194285,-0.5185157,-5.316,0
4739,0.27267852,1.8930069,-5.175,0
4740,0.12711613,0.22310023,-5.254,0
4741,-0.41179633,1.8305339,-5.299,0
4742,-0.50640243,3.1125865,-5.323,0
4743,-0.64167625,1.6601319,-5.357,0
4744,-0.27105814,2.6936762,-5.38,0
4745,0.10452036,-0.22288722,-5.488,0
4746,-1.1474408,-1.1513891,-5.407,0
4747,-0.61203957,-1.2286626,-5.383,0
4748,-0.6487721,5.461654,-5.443,0
4749,-0.9782496,0.92054427,-5.566,0
4750,-0.039042015,-0.0010252901,-5.576,0
4751,-2.4561665,-0.9569931,-5.585,0
4752,-0.38127825,3.8454945,-5.468,0
4753,-2.456568,-0.83468074,-5.426,0
4754,-2.2613676,-0.86817384,-5.477,0
4755,-1.9126372,-1.086478,-5.424,0
4756,-0.30160114,4.8241878,-5.491,0
4757,-0.008983834,6.3482876,-5.516,0
4758,0.97795755,1.6687944,-5.421,0
4759,-2.103524,0.75146925,-5.35,0
4760,-2.9672918,1.4797081,-5.29,0
4761,-0.36793983,4.6240873,-5.255,0
4762,-2.0267086,-0.084375255,-5.12,0
4763,-1.564914,2.9829235,-5.182,0
4764,-1.4179742,4.5648265,-5.132,0
4765,0.015872998,5.631676,-5.147,0
4766,-1.0234952,5.056487,-5.052,0
4767,0.06085898,-0.33921733,-5.117,0
4768,-0.0015293553,2.650013,-5.049,0
4769,-0.08446592,0.88421464,-5.057,0
4770,-1.6870718,-1.4394495,-4.979,0
4771,-1.6472405,-1.436113,-4.983,0
4772,-0.98434323,3.4691126,-5.038,0
4773,-0.15085155,4.4255395,-5.01,0
4774,-1.35092,0.20902316,-5.025,0
4775,-1.7225927,-0.6762307,-5.145,0
4776,-1.2445599,0.31354278,-5.173,0
4777,-0.07322521,6.1511345,-5.189,0
4778,-0.10792462,4.4352136,-5.243,0
4779,-0.99698997,2.8253753,-5.206,0
4780,-1.6405827,1.1355433,-5.175,0
4781,-1.6622543,1.3866911,-5.237,0
4782,0.16630167,2.7852182,-5.411,0
4783,0.4126844,0.16770616,-5.431,0
4784,-1.8514744,-1.2079608,-5.609,0
4785,-2.2133658,-1.1425239,-5.538,0
4786,-2.2976708,-0.09270707,-5.35,0
4787,-1.4081212,2.8663075,-5.277,0
4788,-2.2062051,0.09958367,-5.214,0
4789,-1.1636405,-0.23233262,-5.285,0
4790,-2.597069,1.7092212,-5.207,0
4791,0.36715066,2.4671695,-5.222,0
4792,0.33003035,2.387495,-5.134,0
4793,-2.4730904,2.6727362,-5.131,0
4794,-1.3805324,4.015182,-5.128,0
4795,0.30377066,-0.7664745,-5.028,0
4796,-2.4255195,-0.844076,-4.956,0
4797,-0.6556813,4.288859,-4.95,0
4798,-0.5608595,5.191519,-4.984,0
4799,-2.840283,-0.29174444,-5.091,0
4800,-0.21224572,5.2764883,-5.083,0
4801,-0.5432929,5.3913736,-5.742,0
4802,-0.65845615,4.19696,-5.732,0
4803,-1.0745429,0.1263806,-5.83,0
4804,-0.13291922,2.7976043,-5.7,0
4805,-0.07698403,6.243425,-5.87,0
4806,-3.009418,0.106365085,-5.888,0
4807,-1.4416848,-0.17691857,-5.923,0
4808,1.7443464,2.6542172,-6.062,0
4809,1.2733233,2.732873,-5.947,0
4810,-0.7900833,4.2108536,-6.144,0
4811,1.3878133,1.9169055,-6.154,1
4812,1.3396945,2.6882982,-6.084,1
4813,3.432068,3.4025152,-6.288,1
4814,2.8546908,3.249243,-6.29,1
4815,3.5082836,3.42873,-6.47,1
4816,3.0204198,3.2132163,-6.577,1
4817,-0.17644233,6.0089083,-6.266,0
4818,2.657564,3.1373427,-6.346,0
4819,-0.5575309,5.556695,-5.949,0
4820,-0.22712067,2.1940472,-5.833,0
4821,-1.1047689,-0.5627164,-5.767,0
4822,-0.048228193,-0.78925693,-5.526,0
4823,-0.3754785,4.9761662,-5.563,0
4824,0.2850241,-0.49354395,-5.32,0
4825,-2.3481638,-0.98576087,-5.294,0
4826,-2.3302252,-0.93754786,-5.268,0
4827,-0.8554702,4.4706707,-5.285,0
4828,-0.19994996,-0.41457814,-5.287,0
4829,0.01312358,3.436378,-5.307,0
4830,-3.4106634,0.7848079,-5.371,0
4831,-1.2698126,-0.7790919,-5.324,0
4832,-2.0541146,1.7099012,-5.299,0
4833,-0.5448331,3.5017142,-5.275,0
4834,0.2065892,4.18567,-5.282,0
4835,0.36470598,1.082411,-5.311,0
4836,0.6626995,0.92172647,-5.266,0
4837,-1.5898166,1.7503169,-5.327,0
4838,0.38660312,3.5418007,-5.321,0
4839,-1.8574408,-0.7106418,-5.37,0
4840,-0.17051156,6.237326,-5.429,0
4841,-1.5510188,4.0530334,-5.474,0
4842,-0.6964154,3.215686,-5.394,0
4843,-1.0811123,4.9338336,-5.75,0
4844,-3.2980733,-0.10297608,-5.733,0
4845,-0.008008576,-0.7837063,-5.714,0
4846,1.6271607,2.6232405,-5.744,0
4847,-2.1048179,0.7121639,-5.894,0
4848,-3.1694462,-0.114863575,-5.793,0
4849,-0.44603178,1.8010912,-5.636,0
4850,-0.016888345,4.0636497,-5.465,0
4851,-0.76574767,0.1800324,-5.272,0
4852,-0.07228039,2.2517064,-5.235,0
4853,-0.68990743,0.0946565,-5.125,0
4854,-2.2408402,2.2187278,-4.969,0
4855,-1.181806,3.9539044,-4.998,0
4856,-0.305805,2.0840251,-4.927,0
4857,-2.3084552,0.44890425,-5.005,0
4858,-1.7303414,2.4150639,-4.968,0
4859,-0.70105314,1.0884662,-4.956,0
4860,0.29005092,-0.45327592,-4.847,0
4861,-2.6890514,0.2818328,-4.812,0
4862,-0.7551505,0.8332766,-4.805,0
4863,-1.1376085,1.3638098,-4.727,0
4864,-0.1008257,1.7021754,-4.707,0
4865,-1.9039959,0.89821595,-4.758,0
4866,-1.7361921,0.13399,-4.765,0
4867,-2.5795865,-1.1299999,-4.704,0
4868,-1.8611573,2.728605,-4.795,0
4869,-3.1761677,1.2394034,-4.785,0
4870,-0.634057,2.55167,-4.899,0
4871,-2.2721353,1.4949486,-4.863,0
4872,-0.20394711,0.09888501,-4.914,0
4873,-0.8399405,-0.38932255,-4.908,0
4874,-2.2578444,0.3855685,-4.785,0
4875,-0.96613663,-0.39781493,-4.653,0
4876,-1.1695031,0.5671225,-4.654,0
4877,-0.22100022,2.2578125,-4.671,0
4878,-2.359101,-1.0121398,-4.665,0
4879,-3.3576894,0.08033122,-4.734,0
4880,-1.0106926,0.7645827,-4.636,0
4881,-0.47457564,3.2498581,-4.664,0
4882,-2.7297626,0.3304021,-4.632,0
4883,-0.9351859,-0.95012134,-4.743,0
4884,-0.5934826,4.233176,-4.851,0
4885,-1.7753851,1.8234335,-4.881,0
4886,-0.6597812,-0.50496286,-5.049,0
4887,-2.3131707,-0.12699719,-5.053,0
4888,-0.14148054,1.8395977,-5.052,0
4889,-1.0923957,0.08128196,-5.092,0
4890,-2.6972237,1.3515414,-5.115,0
4891,-2.7767158,0.8419258,-5.137,0
4892,-0.2573824,5.784929,-5.159,0
4893,-1.8302172,3.7485166,-5.051,0
4894,-0.0039093336,3.719742,-5.03,0
4895,-0.8929295,5.183255,-5.116,0
4896,-0.59582925,-0.52574164,-5.098,0
4897,-2.5924401,0.68668866,-5.079,0
4898,-1.4800181,-0.6143469,-5.087,0
4899,-0.3574134,4.5112963,-5.082,0
4900,-1.2416657,4.149448,-5.132,0
4901,-0.10534665,6.4596596,-5.073,0
4902,-0.32053474,-0.8268945,-5.053,0
4903,0.72437537,-0.06553367,-5.113,0
4904,-0.6145026,2.201376,-5.039,0
4905,-0.3184534,3.6599517,-5.187,0
4906,-0.8914055,1.1448113,-5.179,0
4907,-2.723839,0.6813463,-5.229,0
4908,-1.7566985,-0.89483345,-5.159,0
4909,-0.26690948,5.0905013,-5.104,0
4910,-0.36031473,1.1050986,-5.135,0
4911,-1.3443729,3.3562672,-5.079,0
4912,0.2052805,2.7295935,-5.069,0
4913,-0.06777574,-0.8009408,-5.017,0
4914,-2.3461409,-0.87748927,-5.056,0
4915,-1.7673252,0.9799166,-5.097,0
4916,-0.2795901,4.208697,-5.006,0
4917,-1.894348,1.6890864,-5.045,0
4918,-0.39994937,3.1238656,-4.95,0
4919,-1.7788523,-0.6082853,-4.9,0
4920,-0.4951581,-0.49745348,-4.85,0
4921,-1.5814642,-1.211197,-4.918,0
4922,-1.6599938,1.743397,-5.055,0
4923,-1.6460322,3.8949192,-5.028,0
4924,-0.55149263,-1.0150665,-4.933,0
4925,-1.7929258,3.4685278,-5.002,0
4926,-0.3477659,-0.3812208,-5.034,0
4927,-2.6197166,-0.27183428,-5.052,0
4928,-0.21016064,1.4488149,-5.106,0
4929,-0.6416462,3.4463766,-5.047,0
4930,-1.7804523,0.1572538,-5.104,0
4931,-1.2475582,0.7236265,-5.041,0
4932,0.4886661,0.67611206,-5.047,0
4933,-0.41307613,5.656341,-5.086,0
4934,0.34967834,2.2588048,-5.182,0
4935,-1.5052435,3.088227,-5.217,0
4936,-1.0059276,3.116117,-5.2,0
4937,-2.2541692,-0.42279562,-5.179,0
4938,-0.2370891,-0.004055607,-5.124,0
4939,-1.3491104,1.038956,-5.172,0
4940,-0.88839304,4.834065,-5.231,0
4941,0.78640354,0.5390916,-5.212,0
4942,0.14280114,0.8400482,-5.213,0
4943,-2.0162222,0.4000926,-5.301,0
4944,-0.56416374,4.724918,-5.251,0
4945,0.55390227,3.300599,-5.187,0
4946,-2.779403,0.3435935,-5.24,0
4947,-1.4036237,4.460325,-5.344,0
4948,0.15452236,2.0896118,-5.371,0
4949,-0.73139304,4.149423,-5.369,0
4950,0.52432525,-0.56003475,-5.479,0
4951,-0.5914574,1.5511624,-5.309,0
4952,-0.56011945,-0.13956188,-5.299,0
4953,-1.9854686,1.1326178,-5.19,0
4954,0.42555273,0.60434,-5.16,0
4955,-0.7564792,-0.96631724,-5.133,0
4956,0.3585825,-0.6405422,-5.053,0
4957,0.61342824,-0.26460147,-4.954,0
4958,-2.3815556,-0.8163735,-5.154,0
4959,-0.4273669,2.6978383,-5.155,0
4960,0.32997504,1.8585076,-5.254,0
4961,-0.05357662,-0.06485126,-5.447,0
4962,1.340872,1.847364,-5.732,0
4963,1.7570455,2.656155,-5.927,1
4964,1.7338473,2.5519464,-5.932,1
4965,3.452524,3.835792,-6.164,1
4966,3.184606,3.7605727,-6.146,1
4967,3.7969456,3.838562,-6.495,1
4968,0.0015154323,6.692541,-6.466,1
4969,3.609185,3.7364595,-7.0,1
4970,4.316249,3.8538778,-6.99,1
4971,3.6091216,3.7316341,-7.301,1
4972,4.346784,3.8069644,-7.17,1
4973,3.6398659,3.6495981,-7.559,1
4974,4.3089905,3.864845,-7.292,1
4975,4.4055767,3.4563117,-7.491,1
4976,4.3167768,3.8647535,-7.294,1
4977,4.3709674,3.4563146,-7.519,1
4978,4.319108,3.858689,-7.31,1
4979,3.9752793,3.7032678,-7.562,1
4980,4.484859,3.845292,-7.221,1
4981,3.6788523,3.6207469,-7.433,1
4982,4.360417,3.7812579,-7.136,1
4983,3.6552022,3.5148096,-7.241,1
4984,4.0786695,3.7716339,-6.915,1
4985,3.336003,3.6184165,-7.011,1
4986,4.0788183,3.790827,-6.566,1
4987,3.251709,3.5827405,-6.597,1
4988,2.7048051,3.113052,-6.26,1
4989,2.903135,3.1910377,-6.328,1
4990,2.7197719,3.1149907,-6.089,1
4991,2.8252287,3.0673091,-6.053,1
4992,0.2770961,5.5971394,-5.771,1
4993,-0.55577,4.225865,-5.783,1
4994,-0.97366905,4.7738724,-5.651,1
4995,-2.7046125,-0.27975821,-5.687,1
4996,-1.6355721,2.6790974,-5.42,0
4997,0.046958596,4.428846,-5.335,0
4998,-0.39790857,5.4314823,-5.143,0
4999,0.37397438,-0.56028634,-5.081,0
5000,-2.2748382,-0.7925412,-5.02,0
5001,-0.2849313,4.7493773,-4.977,0
5002,-2.451183,1.4700137,-4.977,0
5003,-0.3413018,0.83299655,-4.978,0
5004,-2.398641,0.7856749,-5.053,0
5005,-0.27759105,1.0862586,-4.995,0
5006,0.49997416,0.4747163,-5.083,0
5007,-2.1112874,-0.48789525,-5.215,0
5008,-0.3613463,2.2634013,-5.138,0
5009,-1.2286996,2.6851993,-5.259,0
5010,-0.45043623,4.2403398,-5.27,0
5011,-1.2423114,1.470309,-5.337,0
5012,-2.4053113,0.9134069,-5.29,0
5013,-1.1034809,-0.8080227,-5.255,0
5014,-0.25052193,4.233838,-5.32,0
5015,-2.4799614,0.3287085,-5.275,0
5016,-0.5155674,1.5109527,-5.313,0
5017,-2.3734798,1.6394762,-5.241,0
5018,0.32773843,2.6605537,-5.229,0
5019,-2.372257,1.4171814,-5.099,0
5020,-0.45832556,2.2639225,-5.093,0
5021,-3.1078808,0.17328674,-5.178,0
5022,-3.0410423,0.15633626,-5.225,0
5023,-0.8407609,-0.58742845,-5.201,0
5024,0.14127609,0.56138057,-5.125,0
5025,-0.2510975,1.8398074,-5.066,0
5026,-0.48352402,0.34282675,-4.989,0
5027,-2.2060623,-0.15161556,-4.962,0
5028,-2.396077,-0.10318368,-4.928,0
5029,-1.2864721,2.8123353,-4.949,0
5030,-0.08264852,3.5003388,-5.03,0
5031,-1.5600731,-0.87408656,-5.031,0
5032,-1.2950449,-0.62473667,-5.003,0
5033,-2.3314855,-0.8856899,-5.06,0
5034,-2.4726691,0.46220553,-5.082,0
5035,-1.3250854,0.2932702,-5.35,0
5036,-1.8212768,1.5766147,-5.519,0
5037,1.5447687,1.06011,-5.675,1
5038,3.0711877,2.5229335,-5.913,1
5039,1.5348043,1.0141532,-6.086,1
5040,3.2594302,2.4944274,-6.239,1
5041,1.6005982,1.0766683,-6.342,1
5042,3.636656,2.67924,-6.597,1
5043,3.410694,3.0464902,-6.658,1
5044,3.5564857,3.3710535,-6.94,1
5045,3.574121,3.1118028,-6.947,1
5046,3.929418,3.5611572,-7.36,1
5047,4.144141,2.9603007,-7.395,1
5048,4.4512157,3.4368064,-7.749,1
5049,4.2328544,3.0069256,-7.795,1
5050,4.6777267,3.4077253,-8.026,1
5051,4.6093535,3.8335633,-8.05,1
5052,4.7465286,3.492263,-8.281,1
5053,4.568813,3.777836,-8.123,1
5054,4.931338,3.3434432,-8.372,1
5055,4.656054,3.8047118,-8.264,1
5056,4.732136,3.4968367,-8.365,1
5057,4.6409044,3.8190446,-8.339,1
5058,4.7939277,3.462738,-8.421,1
5059,4.561466,3.8104541,-8.3,1
5060,4.748964,3.5110893,-8.455,1
5061,4.6325097,3.805687,-8.298,1
5062,4.7232575,3.5030594,-8.162,1
5063,4.630963,3.8010566,-8.015,1
5064,4.3899045,3.798408,-7.652,1
5065,4.5245624,3.7956488,-7.633,1
5066,4.3997855,3.7916634,-7.343,1
5067,4.4242444,3.852252,-7.135,1
5068,4.3675513,3.8457875,-6.764,1
5069,4.2041144,3.8397133,-6.815,1
5070,3.9727864,3.8201764,-6.595,1
5071,3.458953,3.7117956,-6.649,1
5072,-0.009272197,6.7563763,-6.221,1
5073,3.8017046,3.7290277,-6.177,1
5074,0.2549089,-0.74400747,-5.864,0
5075,-2.8208137,0.31688088,-5.8,0
5076,-0.8707298,3.7866714,-5.478,0
5077,-0.1972975,5.9362087,-5.454,0
5078,0.21994244,-0.75146645,-5.354,0
5079,-2.3385317,0.3460738,-5.255,0
5080,-1.1901362,-0.08472102,-5.075,0
5081,-2.407335,-0.64576906,-4.87,0
5082,-0.47914708,3.18972,-4.755,0
5083,-0.81125605,-0.13024382,-4.764,0
5084,-2.67641,-0.19401513,-4.785,0
5085,-2.1918476,-0.6672024,-4.749,0
5086,-1.7783879,0.15308379,-4.7,0
5087,-1.7271316,0.046507575,-4.734,0
5088,-2.5828462,-0.3031127,-4.687,0
5089,-0.40341437,2.0920782,-4.801,0
5090,-0.7184963,1.5628086,-4.888,0
5091,-0.3843162,2.4490063,-4.928,0
5092,-0.20266216,2.3461306,-5.007,0
5093,-2.9130874,0.34535378,-5.051,0
5094,-2.4972017,1.4433647,-5.128,0
5095,-2.7080607,0.26749697,-5.185,0
5096,0.1880496,1.439734,-5.293,0
5097,0.44138733,0.3545234,-5.347,0
5098,0.49047518,2.1941137,-5.351,0
5099,0.28204918,4.13463,-5.342,0
5100,-2.7510056,2.5620377,-5.354,0
5101,-1.6502322,0.56080234,-5.286,0
5102,-0.5404384,4.854555,-5.385,0
5103,-2.4720762,1.694173,-5.429,0
5104,-3.129602,0.45560363,-5.442,0
5105,-1.1316992,3.6440525,-5.41,0
5106,-2.392453,-0.9394976,-5.388,0
5107,-0.6831722,2.9494278,-5.398,0
5108,-0.50853455,4.304275,-5.337,0
5109,-1.3819711,-0.5714906,-5.445,0
5110,-0.9836615,4.945305,-5.448,0
5111,-0.086091526,6.496546,-5.495,0
5112,-1.9871185,-1.2442313,-5.456,0
5113,-2.1209784,-0.57035553,-5.424,0
5114,0.24305095,3.7193563,-5.353,0
5115,-0.72488624,1.4563923,-5.325,0
5116,-0.5243073,3.2361896,-5.324,0
5117,-1.4507655,3.8392313,-5.222,0
5118,-0.4940824,-0.3647763,-5.07,0
5119,-0.653196,0.6938286,-5.043,0
5120,-0.5303781,2.8527777,-4.981,0
5121,-0.4520014,1.3273975,-5.13,0
5122,-0.663133,2.6515746,-5.104,0
5123,-0.4661185,1.3785901,-5.099,0
5124,-0.38866416,5.0065074,-5.042,0
5125,-2.074397,-0.39124033,-4.983,0
5126,-0.58975005,4.2351665,-4.97,0
5127,-0.2160651,-0.2680575,-4.949,0
5128,-0.66629934,2.7500906,-4.827,0
5129,-0.4320336,5.002111,-4.99,0
5130,-0.42765847,-1.0526556,-4.921,0
5131,-1.1893563,2.1000204,-5.005,0
5132,-0.07149815,0.4391921,-5.093,0
5133,-2.2513883,-0.9727437,-5.099,0
5134,-2.853439,0.17214547,-5.212,0
5135,-0.3462481,-0.78076094,-5.228,0
5136,-1.2508385,-0.47392726,-5.326,0
5137,0.36078125,0.56128037,-5.478,0
5138,-1.595171,0.90507185,-5.663,0
5139,-0.21932523,4.16845,-5.688,0
