row,umap1,umap2
4277,-0.4407249,2.2731729
4278,-1.998793,2.846068
4279,-2.246826,4.7976675
4280,6.2290173,1.0237359
4281,2.9012053,8.569665
4282,2.6343696,8.260052
4283,1.7816645,7.1170692
4284,2.2570798,7.4624014
4285,1.8097489,7.544043
4286,3.7273993,8.915135
4287,1.9347246,6.941255
4288,2.8907754,7.053962
4289,2.8744483,7.0642514
4290,2.7143407,8.30288
4291,3.6309748,7.197899
4292,-1.3467995,4.407252
4293,-2.2375557,4.954518
4294,4.647031,1.8020662
4295,4.2564273,6.0459657
4296,3.277749,2.9985871
4297,3.7137868,-0.6561443
4298,-1.6853124,-0.48012453
4299,-3.6002328,2.0373762
4300,4.1494837,-0.11398304
4301,1.9873483,4.0157323
4302,2.0644023,4.079334
4303,2.165676,3.7859569
4304,3.3566406,3.9214096
4305,2.9242446,-0.4114189
4306,-3.0000336,1.4931909
4307,0.031088874,0.630842
4308,-0.26166996,1.49893
4309,-2.5419757,4.5254655
4310,4.4636536,-0.77511275
4311,-2.780981,3.1096308
4312,-2.7801208,4.554138
4313,0.38089925,2.121106
4314,-0.20424728,1.0849043
4315,-1.2866746,1.4460902
4316,-2.9863992,2.598439
4317,3.5185597,-0.3556435
4318,2.5652275,0.09230872
4319,-2.0750613,-0.17213036
4320,1.6070478,-1.0068309
4321,0.010277747,-1.0401495
4322,-2.257998,0.77167225
4323,4.2583776,-0.3307858
4324,2.4917521,3.319694
4325,2.6174557,4.7111354
4326,3.6094365,5.773184
4327,2.7214007,6.032608
4328,3.5039027,8.6213665
4329,3.2064815,8.36376
4330,2.4328063,7.7619944
4331,2.2632077,8.469352
4332,2.0327468,5.8487372
4333,1.7405059,7.3921723
4334,2.5518918,7.26677
4335,2.339131,8.44251
4336,2.611414,7.98647
4337,2.6603289,9.0677595
4338,2.639359,8.944111
4339,2.5270886,9.1446905
4340,3.09311,9.021355
4341,2.4382765,8.380253
4342,3.864144,7.1849265
4343,2.9193404,6.8344297
4344,5.0741987,0.5184636
4345,-2.7345,2.8325493
4346,-2.8148625,2.67332
4347,-12.515268,3.8054264
4348,14.415632,12.586872
4349,16.67835,4.5067263
4350,16.541906,5.2640543
4351,14.131273,12.879243
4352,-12.819603,3.487523
4353,0.4314331,0.414244
4354,2.716514,0.5722223
4355,3.3539739,5.633294
4356,2.8057382,5.97572
4357,4.076018,1.4178871
4358,-3.1131618,3.3512132
4359,-3.6863358,1.9807992
4360,3.2413485,1.2381508
4361,4.0050926,3.8800454
4362,2.1831143,3.6591744
4363,3.1453779,4.2061477
4364,2.4913368,4.456597
4365,2.0703177,4.2837214
4366,3.388415,6.1093225
4367,1.8791505,4.2583985
4368,4.1354003,6.655843
4369,2.38624,4.7801824
4370,4.1028953,5.372113
4371,3.9739003,0.5436024
4372,-1.4694715,0.3525228
4373,3.0453725,-0.11921761
4374,0.34067076,1.4193468
4375,-1.4673235,0.39705482
4376,2.997637,-0.9737939
4377,-3.2779744,1.3490529
4378,-2.8415694,1.4562042
4379,3.262696,-0.85288465
4380,2.6168647,2.8320444
4381,4.2317567,3.5984583
4382,2.7499566,4.1352158
4383,2.737824,4.07099
4384,2.8152673,5.522489
4385,3.7879517,7.458825
4386,3.4621258,8.80695
4387,1.9123249,5.748202
4388,1.9695674,6.865016
4389,2.3810604,6.6034164
4390,3.3849235,8.482758
4391,4.4459944,6.193174
4392,3.473505,4.4000306
4393,4.0382314,3.9183428
4394,2.206127,3.1059632
4395,2.1759431,3.135378
4396,3.250576,4.0973897
4397,2.5761192,3.5705807
4398,3.8004494,3.9834352
4399,1.9652964,3.5101671
4400,4.104351,3.9622247
4401,4.742763,0.37412494
4402,-3.315024,3.7314804
4403,-3.0300424,2.4362748
4404,4.6816235,-0.63461
4405,-3.0337696,3.4589114
4406,0.0392048,2.4976554
4407,-0.3817776,1.6484723
4408,-2.391251,3.0293906
4409,6.079878,0.54124665
4410,4.1496515,6.8953905
4411,4.0738883,7.850644
4412,5.0422525,0.4759787
4413,-3.0509205,2.8515577
4414,-3.5799868,2.1342955
4415,3.6986682,0.30369252
4416,4.067176,4.857322
4417,3.4445996,5.9515886
4418,2.6856408,4.783009
4419,5.4290967,1.6989697
4420,-1.4357091,4.1351805
4421,-1.4672396,4.7484813
4422,1.903028,7.6107125
4423,2.331524,7.400836
4424,4.274703,6.1154675
4425,4.166378,3.9934192
4426,3.7355554,2.651515
4427,3.6627545,2.7267332
4428,2.7293384,3.0304382
4429,3.7905395,0.45524582
4430,-2.395981,2.5012083
4431,-3.0512493,2.2068563
4432,3.648013,1.2969186
4433,2.6164255,4.1430454
4434,2.981928,3.3277185
4435,2.2274854,3.6345181
4436,2.8842697,5.1153183
4437,2.6879785,6.1198597
4438,6.351041,1.2914504
4439,-1.6305821,3.572702
4440,-0.55972165,2.6807616
4441,-0.07482892,2.457403
4442,-1.8480204,2.0378485
4443,4.59671,0.14612529
4444,3.6232145,3.420639
4445,4.295669,4.2398596
4446,3.7573276,-0.37862015
4447,0.5222562,1.246435
4448,-1.8440449,1.7832735
4449,0.08022807,1.3467758
4450,-0.49739462,1.7796632
4451,-1.5033245,2.475219
4452,3.4937499,1.1538677
4453,3.0146213,3.2076871
4454,0.84554666,0.1575276
4455,-2.7595854,0.46122023
4456,-3.7629116,2.4537244
4457,4.2567897,0.50437856
4458,2.9585195,5.844315
4459,1.9199777,5.416931
4460,2.8545318,3.6667082
4461,4.01238,3.951577
4462,3.0520048,2.574588
4463,3.8356423,3.533529
4464,3.3049984,2.397111
4465,4.302126,4.5624433
4466,3.3839035,4.3048124
4467,2.6599264,3.6239917
4468,2.7022078,5.039781
4469,-1.5409094,3.5808935
4470,3.1380582,3.619551
4471,3.5208619,4.294685
4472,3.7876127,2.9667518
4473,3.0418491,2.450398
4474,1.9151396,-0.46503058
4475,-2.2347152,0.91602004
4476,0.6457287,0.4967219
4477,0.5555509,0.08769682
4478,-3.4162552,2.1535368
4479,3.84831,0.21250014
4480,3.3197217,5.43953
4481,3.895888,5.615634
4482,2.5284672,5.152923
4483,5.596463,0.69162434
4484,-3.13494,4.7646785
4485,-3.2370667,4.437544
4486,4.806914,1.6141024
4487,2.112527,5.8652806
4488,2.5688148,7.2716694
4489,4.6169634,0.96297437
4490,-2.9302182,2.8983707
4491,-0.42051345,0.8339528
4492,0.59406286,1.1247203
4493,-1.9141514,1.0053344
4494,5.8510737,0.41617212
4495,4.1454906,3.9777298
4496,4.1923256,5.35956
4497,-12.707594,3.6061025
4498,14.309723,12.702708
4499,16.708902,4.621026
4500,16.685333,4.884324
4501,14.358796,12.644344
4502,-12.558256,3.7617614
4503,0.73832536,1.2243491
4504,0.38354212,-0.3365465
4505,-3.6683817,2.0242589
4506,4.9624414,-0.0013267649
4507,3.6847267,3.8296275
4508,2.2993538,4.850912
4509,2.0264258,6.326171
4510,1.779188,5.1823463
4511,-0.5482626,2.167769
4512,-2.6304965,1.3898904
4513,-1.6542706,1.2719083
4514,4.641283,0.86529464
4515,2.133669,3.4838388
4516,4.1501226,5.432528
4517,4.1425247,5.5738783
4518,5.2964373,-0.07956245
4519,-1.3781562,2.0711393
4520,-1.9999028,2.865625
4521,5.7965794,0.44810298
4522,3.9538414,5.7200155
4523,2.8021307,3.4720898
4524,3.6403646,5.484988
4525,4.1243014,6.646225
4526,3.4696553,7.1952467
4527,6.2630405,1.3320618
4528,-1.2384928,3.5219548
4529,-2.6211617,4.2103057
4530,4.2436285,0.7158611
4531,2.4904106,0.029160917
4532,-1.8977824,0.65801686
4533,-1.6085719,0.040028803
4534,1.4484115,-1.0525783
4535,1.5279678,-1.0106544
4536,-1.3250864,-0.66866654
4537,0.42964897,-0.51405144
4538,0.7089562,-0.99750173
4539,-2.984792,0.6042256
4540,0.5148505,1.1472384
4541,4.426426,1.322266
4542,2.3603692,7.04281
4543,-1.2081319,3.818439
4544,-1.3816,4.2554216
4545,3.9507349,-0.5758386
4546,-2.4746864,0.9186805
4547,-3.7141738,2.1011212
4548,3.7169366,0.5015849
4549,4.2201133,0.55986345
4550,-2.1930797,1.4284438
4551,-1.7103161,0.5262783
4552,4.886306,0.19775474
4553,3.9258914,5.0000277
4554,2.7880752,5.894911
4555,3.1610422,5.405083
4556,3.2846572,6.2316203
4557,6.0393877,1.1685352
4558,-2.7956882,4.8413496
4559,-2.71662,5.1093197
4560,4.846742,1.8694186
4561,1.5337685,5.907441
4562,6.366189,1.3687263
4563,-1.3568953,2.4919672
4564,0.13636138,2.8263025
4565,-2.544023,5.3342414
4566,-1.6127502,5.3044705
4567,4.893504,1.341097
4568,-1.2897165,1.4360977
4569,-3.08477,4.0190263
4570,4.3038034,-0.72933435
4571,-1.0142945,0.10525726
4572,-2.8942409,0.7280388
4573,2.5476859,-0.8494347
4574,-0.25292346,-0.5172329
4575,-2.3573148,2.3658562
4576,-0.47140443,0.23453549
4577,4.17303,0.6247797
4578,4.324108,1.06536
4579,-2.6025555,2.7061725
4580,-2.1110337,3.6192296
4581,6.081338,1.0954324
4582,-1.3193362,3.9870987
4583,-1.1452076,3.3106852
4584,6.06895,1.0778993
4585,-2.4334261,4.693112
4586,-1.0643505,2.778709
4587,6.0416436,1.4412678
4588,2.1590126,6.250455
4589,1.9195058,5.639996
4590,2.67453,6.0405207
4591,1.9346342,3.9629169
4592,3.8554282,6.7907844
4593,6.1900806,1.2568958
4594,-3.3441656,3.5635827
4595,-0.4131873,1.2879622
4596,0.7867298,0.522727
4597,-1.8720443,1.1289002
4598,0.3716329,1.3600198
4599,3.1086829,-0.31399038
4600,-3.0393293,3.4861238
4601,-1.7067137,2.737247
4602,5.9442754,0.52722263
4603,-3.161795,3.2745156
4604,0.2356702,2.7195015
4605,-0.94269174,1.8526068
4606,-2.0991158,4.656964
4607,2.2487931,6.998754
4608,2.2313662,7.1453667
4609,-1.1324952,2.3645923
4610,-2.270732,5.1431394
4611,-2.6745996,4.5612617
4612,4.1191354,1.5790076
4613,2.0886579,5.8993053
4614,2.5695593,6.052915
4615,3.1683621,5.6798472
4616,5.176115,0.7501364
4617,-2.4947207,4.6703386
4618,-1.5499505,1.5565759
4619,3.4276257,-0.25052074
4620,-1.9887006,3.4369662
4621,-0.4039077,0.9776753
4622,0.09043692,-0.6608397
4623,0.09502863,-0.6267487
4624,0.004027609,-0.6558361
4625,-0.6495023,-0.9772098
4626,0.40407634,-1.146696
4627,-1.1391543,-0.769868
4628,1.892892,-0.91926336
4629,2.0630808,0.14247563
4630,3.7459533,2.719971
4631,3.3956847,3.2480607
4632,3.1259217,2.4230797
4633,2.5405998,2.9406598
4634,2.9271605,0.031208487
4635,-2.024568,1.4370288
4636,-1.7643925,0.6085851
4637,3.0155056,-0.19617759
4638,-2.8151488,2.657616
4639,-2.4763148,2.1656547
4640,4.0852146,1.5533994
4641,1.8751326,5.393474
4642,1.9858177,5.440305
4643,3.6959102,6.19707
4644,3.470253,4.58936
4645,3.705701,0.0445994
4646,-0.46290267,-0.38349372
4647,-12.876568,3.4257593
4648,14.110813,12.89911
4649,16.637472,5.1613855
4650,16.643486,4.582633
4651,14.417753,12.584707
4652,-12.457313,3.8656387
4653,2.1166198,5.8823667
4654,2.023192,7.4865823
4655,1.9611049,6.274889
4656,5.722596,1.0544182
4657,-3.3780427,3.765445
4658,-3.3375587,2.2104385
4659,4.424875,-0.8052914
4660,-2.662361,2.1837196
4661,-0.29078662,2.24654
4662,-0.9264441,2.0617836
4663,-2.4540234,3.9975023
4664,4.561645,0.2861475
4665,3.312493,2.4749575
4666,3.5071666,4.642457
4667,2.2477365,4.3301473
4668,2.5612357,5.2609525
4669,2.631348,4.636751
4670,3.4466286,4.3558736
4671,3.934948,3.745115
4672,3.1007357,-0.14585741
4673,-2.5065002,1.0665739
4674,-0.4513489,0.4257014
4675,0.08957007,2.0079362
4676,-2.4476943,4.7537093
4677,5.4902425,0.2609944
4678,1.5593172,5.595696
4679,4.820204,0.7347217
4680,-2.059352,3.120284
4681,-3.6724102,2.4647164
4682,3.7286992,0.15357779
4683,2.8951542,4.4494843
4684,4.336613,-0.39302775
4685,-0.6703838,1.9637759
4686,-2.2121637,3.6661627
4687,-0.39189824,-0.40600303
4688,-0.43931302,0.558633
4689,-2.107776,0.83864385
4690,-0.8277187,0.41600132
4691,-3.115187,2.4040792
4692,-2.4636118,1.8695706
4693,2.6496778,-0.4117229
4694,2.5209234,-0.43242458
4695,-1.908237,-0.08188221
4696,0.48299837,-0.30447257
4697,0.9011312,0.11234967
4698,-0.049728017,1.600423
4699,-0.58548796,0.29985997
4700,-0.45799413,1.2547562
4701,-0.19052859,1.194474
4702,-1.7942511,0.98798573
4703,1.8474835,-0.97948956
4704,3.7466183,2.7849343
4705,3.230268,2.5926151
4706,2.433013,2.6238751
4707,3.3100967,0.9428812
4708,-2.2167478,0.7235488
4709,0.65303814,-0.62910813
4710,0.42195576,0.0014329337
4711,-1.0342857,-0.4380897
4712,0.21059936,-0.558614
4713,-0.046697762,-0.76956314
4714,0.56418526,-0.16431354
4715,-3.1264555,2.0835404
4716,3.3068492,0.05469633
4717,-1.2404798,2.5603158
4718,-1.9395591,4.1758
4719,-2.196844,4.8176947
4720,4.8531327,1.5369072
4721,-1.4021702,1.691943
4722,-3.1219077,1.2054378
4723,3.3251026,-0.8871548
4724,-1.2920823,-0.5839021
4725,0.53558034,-0.5658214
4726,-0.32858768,0.7451036
4727,-2.5811372,2.7035184
4728,3.530271,0.13492961
4729,-3.2055292,4.358023
4730,-3.2031677,2.4238794
4731,4.6386237,-0.011671148
4732,3.477241,2.7245443
4733,-1.9492269,-0.2422434
4734,-1.2750487,-0.6349392
4735,-1.9636209,-0.25036803
4736,1.5821793,-0.41644034
4737,1.4486462,-1.0304406
4738,-0.9988896,-0.85479355
4739,-1.3628304,0.007952694
4740,3.9954445,0.2074129
4741,2.591734,4.065726
4742,4.14989,0.4080371
4743,-1.9168586,2.9646602
4744,-0.48537752,2.110514
4745,-0.3654394,1.6125244
4746,-2.6888998,4.4424505
4747,5.9202223,0.49031284
4748,-2.8732016,4.6490607
4749,-2.2071102,3.9603007
4750,5.208373,1.8093784
4751,2.2383022,5.8245807
4752,2.12322,5.4523177
4753,4.239442,4.837421
4754,2.021675,3.3200104
4755,3.94131,-0.36233875
4756,-3.258785,4.8523197
4757,-0.70240754,1.5723221
4758,-0.021703271,1.0765364
4759,-1.4796951,3.9212751
4760,5.638127,0.93739235
4761,1.5423042,5.1787577
4762,2.6099322,5.866265
4763,2.0437853,6.2985044
4764,3.4340544,6.0751295
4765,3.7534575,5.6547856
4766,4.2560873,0.15145814
4767,-3.1127107,1.2067161
4768,0.6488516,0.54916525
4769,0.25812736,1.9581478
4770,-2.637073,1.6690955
4771,2.9761996,-0.9589745
4772,-1.2693113,-0.70496553
4773,-3.0831268,0.7794408
4774,2.9553664,-0.37961236
4775,2.4486902,4.0438633
4776,1.9286679,3.5760589
4777,3.703939,5.822161
4778,5.052368,0.01741488
4779,-3.347076,2.557642
4780,-0.027752835,1.023162
4781,0.6596025,1.2954221
4782,0.12920564,1.2391405
4783,-0.6349497,0.98671466
4784,-2.5368567,1.1225204
4785,3.9286525,0.38833806
4786,3.1354227,3.0917447
4787,-2.066978,2.7461278
4788,-1.8082935,0.9284418
4789,5.224126,-0.008382065
4790,-3.3118782,3.6646764
4791,-0.51023203,3.042766
4792,-2.4491215,5.335234
4793,-1.6181306,5.3024874
4794,4.7496963,1.9334279
4795,4.6694794,1.7091998
4796,-1.8929461,4.0707145
4797,-1.4288858,3.9964058
4798,14.416725,12.585929
4799,16.636305,4.5775876
4800,16.610603,4.6608386
4801,14.375741,12.631824
4802,-12.626163,3.6924636
4803,0.22070955,2.25047
4804,-0.11318363,3.122044
4805,-0.95739925,0.61204267
4806,4.038062,1.5134919
4807,6.062823,0.9501435
4808,-3.3388128,3.791854
4809,-3.6989436,2.4775662
4810,4.4898186,0.85047114
4811,2.6618555,5.4250836
4812,1.7852111,5.230199
4813,5.057046,1.80673
4814,-1.3130078,3.6797771
4815,-1.8852566,2.3037415
4816,4.11884,-0.791
4817,-2.8327093,1.0031645
4818,-1.436529,-0.5873777
4819,2.2136674,-0.9283206
4820,-1.4157232,-0.51691985
4821,0.027944457,-0.7180655
4822,0.68228316,0.7669039
4823,-1.3013216,1.2352749
4824,0.018526336,1.3163021
4825,-1.0611694,2.042102
4826,0.017489811,3.1664112
4827,-1.5108867,4.5093274
4828,-2.256005,5.4331236
4829,5.5584083,1.9166921
4830,2.2949898,8.346315
4831,2.4172661,8.703689
4832,-1.6151632,5.3413296
4833,5.264408,1.6302197
4834,-1.5105877,4.24407
4835,-1.568609,3.9565241
4836,4.6431108,-0.6885414
4837,-3.029756,2.7646792
4838,0.26813513,0.18225051
4839,0.38348714,2.0936687
4840,-1.4187706,1.332535
4841,3.368662,-0.9107432
4842,-2.5446136,0.25191945
4843,-2.1962793,0.7917193
4844,4.077469,1.1367801
4845,1.7412735,6.441134
4846,-1.8477997,4.727809
4847,-2.2381063,5.1868796
4848,-0.27354798,2.7196202
4849,-0.03190242,3.1314173
4850,-2.0480378,4.053717
4851,4.6881504,-0.5949757
4852,-2.0360835,3.9043324
4853,-0.5979345,2.211246
4854,-0.16970012,3.168094
4855,-2.7093022,4.617906
4856,-0.59497416,1.2926716
4857,0.40268648,2.370902
4858,-2.7303762,4.6020246
4859,-0.79749036,2.4969525
4860,-2.5095687,4.8338485
4861,-2.46347,4.7882633
4862,4.3364677,-0.54028416
4863,-0.027315553,2.1321585
4864,-3.5792224,2.505505
4865,-0.41542393,2.1070106
4866,4.846182,1.4835305
4867,3.6012487,7.4326577
4868,1.8247151,6.961762
4869,3.2438784,8.782844
4870,5.298697,1.8325447
4871,-1.1313192,2.9896128
4872,-1.4985105,3.6691847
4873,4.71111,1.7116175
4874,2.411202,4.920931
4875,2.8473513,5.4663043
4876,3.4905097,0.65648085
4877,-2.6813254,1.0674291
4878,-1.0576508,0.5506862
4879,-0.08531044,1.9274373
4880,-1.939956,4.82278
4881,5.311511,0.6737707
4882,-1.1978444,3.8276236
4883,-1.5128707,4.0384817
4884,-0.09878847,2.9296932
4885,4.571167,1.5908875
4886,5.1703753,1.3118771
4887,-3.3357565,4.05633
4888,0.15196861,2.1719475
4889,-0.21633114,2.5893736
4890,-2.192031,3.4136786
4891,5.7275925,0.5603326
4892,4.0687876,4.9370112
4893,5.358683,0.49476463
4894,-2.8464286,3.679776
4895,-1.5970253,2.7153482
4896,4.306896,0.6750858
4897,-1.8119473,2.0814936
4898,0.33836442,2.5395665
4899,-0.043040443,1.1689327
4900,-3.264665,2.540544
4901,5.232225,0.06254399
4902,2.607721,5.5504484
4903,2.9002616,6.1646414
4904,6.3126907,1.4005316
4905,-1.2872475,2.692323
4906,-1.2077429,3.5293925
4907,5.8753147,0.5841874
4908,-2.6289446,5.287958
4909,0.053121034,2.4278934
4910,-0.20696913,1.3829428
4911,-1.2951082,3.2982895
4912,-0.4283863,2.1102993
4913,3.1357388,0.0737285
4914,-3.188798,3.3820932
4915,-3.2144337,4.776186
4916,5.848538,0.9965206
4917,2.2475607,7.1816745
4918,5.3396072,1.8091036
4919,-1.1916704,3.5037482
4920,-0.7877411,2.4166794
4921,-0.20972294,2.2722483
4922,-2.2110188,3.35169
4923,4.039766,0.8462627
4924,1.8802845,6.2731237
4925,2.0434618,5.861673
4926,4.906749,1.5122589
4927,-3.0250225,3.9310718
4928,0.80462736,0.31963223
4929,-0.42713562,1.9002793
4930,-2.301003,2.091324
4931,2.712811,-0.29423088
4932,2.5347483,3.2889183
4933,4.025874,4.529021
4934,3.1239846,3.094013
4935,4.210427,5.471683
4936,2.6637723,4.350266
4937,5.6314907,0.37909067
4938,-3.7339828,2.5097196
4939,-3.7357547,2.486455
4940,5.06488,-0.114177264
4941,3.3230495,6.294597
4942,5.5139346,1.5244992
4943,-2.0132313,3.8846853
4944,0.016420769,1.7066703
4945,-0.10877022,1.0569136
4946,-3.4132974,1.3896608
4947,-12.664178,3.6516852
4948,14.366778,12.637454
4949,16.588377,4.7373457
4950,16.538738,4.917435
4951,14.323621,12.686854
4952,-12.855944,3.4476507
4953,3.1234236,3.3100376
4954,2.9833567,0.46532357
4955,-1.3473653,1.2438316
4956,-1.3656423,1.3307645
4957,3.6762147,-0.15291636
4958,-2.16955,1.3482654
4959,0.30051377,1.3508354
4960,-0.38609996,1.6127777
4961,-2.5220473,4.7407646
4962,-0.38296115,2.7329574
4963,4.93829,1.551859
4964,2.4309084,8.366116
4965,3.9178317,6.5811787
4966,2.753664,7.96022
4967,3.9095905,5.606563
4968,2.2323525,6.6092157
4969,3.7948663,5.3994884
4970,1.9524847,6.254327
4971,3.9724572,6.296024
4972,2.0174396,6.249607
4973,3.5524204,5.7165484
4974,1.5949793,6.0501018
4975,2.6714923,5.621241
4976,2.0511026,7.786165
4977,2.5249755,7.891419
4978,2.791911,9.108113
4979,3.187746,8.983544
4980,2.784489,8.278663
4981,3.9709778,7.131736
4982,3.953751,6.269054
4983,4.42602,6.2236443
4984,4.1465178,5.4700975
4985,4.2911057,6.466627
4986,4.024259,8.125
4987,2.1629639,6.179645
4988,2.5680726,9.792528
4989,1.8329948,7.8630233
4990,2.3313372,9.440005
4991,2.4757671,9.182588
4992,2.6155012,8.354408
4993,6.3110003,1.3300259
4994,-2.4041793,5.0493016
4995,-2.5900486,5.2826557
4996,5.138471,1.5639505
4997,1.6611677,5.6990886
4998,2.6439338,5.8806906
4999,1.9407328,5.6544623
5000,4.303499,6.5325303
5001,2.8028772,5.721183
5002,5.352307,0.057571404
5003,0.15964764,1.4941944
5004,-2.8634436,3.548662
5005,-0.30777568,0.3839465
5006,3.2557557,-0.3421665
5007,3.0311728,2.676498
5008,-2.6493444,0.7860057
5009,3.2955122,-0.84172195
5010,-2.406089,0.21171606
5011,-0.47699985,-0.25608328
5012,-0.301761,0.6168145
5013,-2.1746287,3.7241795
5014,4.2601967,0.7418723
5015,3.3503704,6.2807903
5016,5.3652315,0.4978768
5017,-3.2293797,4.7607946
5018,-3.3213043,3.7692845
5019,3.9858823,-0.80232596
5020,-1.5768859,2.9036598
5021,-2.1143742,3.8912923
5022,5.9332547,0.48228142
5023,2.4095645,3.4914498
5024,3.6802194,3.4784403
5025,3.7780113,-0.55097353
5026,-1.4405547,0.28841522
5027,0.030940572,-0.24372457
5028,1.0113242,0.678716
5029,-1.4667376,1.924284
5030,0.3431505,1.8941511
5031,3.0982187,-0.799218
5032,-1.9142821,2.276006
5033,-1.651019,2.2431705
5034,-0.09222389,2.580748
5035,2.5175211,7.2496147
5036,2.3294725,9.292838
5037,2.1369927,8.910006
5038,1.7313204,7.963459
5039,2.0716596,8.298979
5040,2.3983467,9.570736
5041,2.7229667,8.893075
5042,2.3352654,8.220387
5043,3.5119696,8.888323
5044,3.1003861,8.495622
5045,3.8242042,8.760605
5046,3.3415103,8.676451
5047,3.527228,8.824285
5048,3.1671212,9.450409
5049,2.861833,8.7741785
5050,2.897042,9.4941225
5051,2.2242765,8.953044
5052,2.840258,10.229135
5053,2.308934,9.755444
5054,2.6525087,10.197422
5055,2.2706273,9.755529
5056,2.4330232,9.598957
5057,2.370825,9.481365
5058,3.0656028,10.054385
5059,2.3567028,9.3880005
5060,2.7636254,10.008325
5061,2.1484952,9.344957
5062,2.347583,9.156963
5063,1.7971011,8.24267
5064,2.7254064,10.266415
5065,1.8591149,8.929421
5066,2.6043227,10.078832
5067,1.7074893,7.8670936
5068,2.5912046,9.784021
5069,2.737222,7.7233872
5070,3.5348046,8.384025
5071,3.8060799,8.793095
5072,3.2982607,8.424008
5073,2.589177,6.920218
5074,2.5009763,7.9380736
5075,3.1860933,7.560629
5076,2.9448926,6.6670294
5077,3.8210707,5.175726
5078,2.1851768,4.1107674
5079,3.7523906,5.5664163
5080,6.0494227,1.0314869
5081,-2.4166794,4.628105
5082,0.27338552,2.395412
5083,-0.4497697,1.8680673
5084,0.82514334,0.2446507
5085,0.57842636,0.45611927
5086,-1.9189874,-0.1123892
5087,1.7774346,-0.99221474
5088,1.4783896,-0.64425534
5089,3.277601,2.3957026
5090,2.7496557,2.6497943
5091,2.7228131,2.8758612
5092,1.9883562,-0.53775376
5093,-2.4833686,0.037133154
5094,-2.7990866,1.3740355
5095,3.1933491,-0.77167237
5096,3.7421658,2.8090425
5097,-12.707817,3.606244
5098,14.351604,12.650426
5099,16.654375,5.1825614
5100,16.531265,5.261707
5101,14.184284,12.827173
5102,-12.897581,3.404578
5103,3.6873214,2.6277008
5104,3.370778,2.6991694
5105,2.6176293,3.4072044
5106,3.1282465,6.9629703
5107,2.6423106,7.973644
5108,4.878936,1.518847
5109,-2.8293548,4.6913986
5110,-3.265322,4.8819966
5111,4.183852,1.3595557
5112,4.597973,1.9120781
5113,-1.2236139,3.5483027
5114,-0.7208878,2.1145658
5115,-0.6956659,1.1412883
5116,0.53779364,-0.1448491
5117,0.31328192,-1.0047243
5118,-1.0513997,-0.19475316
5119,1.8932043,-0.40667883
5120,2.4334066,2.5682876
5121,3.2921534,2.5309544
5122,3.3564482,2.746642
5123,3.47561,2.8280714
5124,2.5945942,2.360439
5125,2.5819407,5.5320444
5126,3.3159697,1.1880666
5127,-2.4116488,4.7824955
5128,-2.7946732,5.1958947
5129,4.644295,1.7267534
5130,5.0101175,1.8304573
5131,0.03906157,2.7651918
5132,-2.1035247,3.882179
5133,-0.0135735115,2.7166023
5134,4.086983,1.5660639
5135,2.6192203,5.806784
5136,-1.7184896,4.5029817
5137,0.057552494,2.8880286
5138,-2.5302482,5.2169433
5139,-2.0813067,4.694334
5140,5.209978,1.5925264
5141,2.2603931,7.019288
5142,5.065586,1.6550095
5143,0.037013993,1.0401275
5144,-3.2162032,0.91802454
5145,0.38122287,-0.83013016
5146,1.7561417,-0.95818883
5147,2.6295166,-0.44128495
5148,-3.2352977,1.134905
5149,-0.49559075,-0.2341504
5150,-0.07369781,0.45399868
5151,-1.4413723,2.9413047
5152,-1.2692716,2.9710658
5153,3.8274686,0.37695575
5154,3.6835089,-0.2471469
5155,-2.8174486,0.8954535
5156,-1.7366507,1.30447
5157,3.7485733,-0.47043344
5158,2.1886375,3.1468208
5159,3.2920926,3.3066044
5160,6.0535803,0.8938028
5161,-1.2649823,0.46439928
5162,-2.2644994,1.2971969
5163,3.6678314,-0.20365402
5164,-2.7498167,1.6422901
5165,-1.7651201,2.6414204
5166,4.4833283,-0.62801677
5167,-1.3514409,1.6300758
5168,-0.70147204,2.5938454
5169,0.6250595,0.2227211
5170,-2.4224691,1.2786198
5171,4.111375,0.5126912
5172,3.8293657,6.3567395
5173,6.0325522,0.9247943
5174,-2.5722187,2.434836
5175,0.78389925,1.3584578
5176,0.5747829,0.9564473
5177,-2.3007858,1.0913389
5178,-0.2406366,0.5828157
5179,-2.322384,3.0948682
5180,-2.1811473,5.1900797
5181,5.9714775,0.9128138
5182,-2.872958,4.130448
5183,-3.2169108,1.3425026
5184,3.4868913,1.343915
5185,3.5625327,4.6623826
5186,4.3591576,0.49941945
5187,-0.150531,1.0432544
5188,-2.1266115,0.8264311
5189,0.63989276,-0.62792
5190,1.7195046,-1.1676865
5191,-2.876933,0.6998276
5192,-2.7484884,1.9028685
5193,4.0199046,1.4006191
5194,6.00797,0.7774091
5195,-1.5037192,4.749298
5196,-1.637753,3.6029453
5197,4.4139113,-0.8477999
5198,-2.977282,1.9438571
5199,-3.5456662,1.959793
5200,2.167179,-0.91776544
5201,2.6545439,2.7310762
5202,3.1897829,2.9597208
5203,2.8374932,3.5028813
5204,2.6547909,3.5988116
5205,4.1016946,3.9115114
5206,3.862824,5.0223103
5207,3.426151,4.337011
5208,3.6471674,6.0605507
5209,5.926314,0.5139066
5210,-2.5345986,4.9961576
5211,-2.0560312,4.704581
